ENS_ID	AM_lambda	PAI_lambda	REVEL_lambda	Lof_lambda	syn_lambda	missense_lambda	AM_y	REVEL_y	PAI_y	Lof_varN	syn_varN	missense_positions	Gene_Name	missense_MTs	missense_MTs_by_pos
ENSG00000154258	0.0003152621844514	0.0003152621844514	0.0003172246046781	3.469501820344992e-05	0.0001224392192196	0.0003172246046781	NA	NA	NA	0.0	1.0	NA	ABCA9	NA	NA
ENSG00000248405	0.0002514098693622	0.0002600925521216	0.0003727232414909	7.745667278024424e-06	1.9167970813429356e-05	0.0003727232414909	NA	NA	NA	NA	NA	NA	PRR5-ARHGAP8	NA	NA
ENSG00000198720	0.0001826769491004	0.0001826769491004	0.0001828791730228	1.0976785931608711e-05	7.762854079373246e-05	0.0001828791730228	0.48847	0.34721	0.5059	0.0	1.0	29611639	ANKRD13B	0.59003676	0.00036615000000006503
ENSG00000146374	5.36522832964463e-05	5.36522832964463e-05	5.883332268488221e-05	9.163020376273956e-06	1.77354397607419e-05	5.883332268488221e-05	NA	NA	NA	NA	NA	NA	RSPO3	NA	NA
ENSG00000173559	4.106440214229208e-05	4.106440214229208e-05	5.125416649525046e-05	3.830201443458563e-06	3.3382571554992014e-06	5.125416649525046e-05	NA	NA	NA	NA	NA	NA	NABP1	NA	NA
ENSG00000144843	8.479208887801977e-05	8.479208887801977e-05	8.508091642276546e-05	4.898908000059943e-06	3.59552348322241e-05	8.508091642276546e-05	NA	NA	NA	NA	NA	NA	ADPRH	NA	NA
ENSG00000177300	8.78535715702384e-06	8.78535715702384e-06	9.010794421469827e-06	5.267643010817143e-08	4.319467268870056e-06	9.010794421469827e-06	NA	NA	NA	NA	NA	NA	CLDN22	NA	NA
ENSG00000116191	0.0001212897123761	0.0001212897123761	0.0001406996376397	1.554311816530775e-05	2.8955965784207083e-05	0.0001406996376397	NA	NA	NA	NA	NA	NA	RALGPS2	NA	NA
ENSG00000181852	9.766210142055018e-05	9.766210142055018e-05	9.804378233362212e-05	5.7287849794759605e-06	3.595657406349803e-05	9.804378233362212e-05	NA	NA	NA	NA	NA	NA	RNF41	NA	NA
ENSG00000139515	7.484606461691705e-05	7.484606461691705e-05	7.517596192073008e-05	2.5490035247259218e-06	4.265362325403004e-05	7.517596192073008e-05	NA	NA	NA	NA	NA	NA	PDX1	NA	NA
ENSG00000139874	8.386310878433232e-05	8.386310878433232e-05	8.416532864181735e-05	2.831581323526537e-06	3.853191580327797e-05	8.416532864181735e-05	NA	NA	NA	NA	NA	NA	SSTR1	NA	NA
ENSG00000133627	3.910242832597501e-05	3.910242832597501e-05	3.943589691318521e-05	2.5329327494386835e-06	1.8721113978359197e-05	3.943589691318521e-05	NA	NA	NA	NA	NA	NA	ACTR3B	NA	NA
ENSG00000068305	NA	0.0001253391013381	0.0001381881325907	1.280305097883353e-05	4.9606912028308784e-05	0.0001381881325907	NA	NA	NA	0.0	1.0	NA	MEF2A	NA	NA
ENSG00000103089	0.0001074201868928	0.0001074201868928	0.0001077108000793	8.965706968580638e-06	5.251661517614822e-05	0.0001077108000793	0.11636	0.13657	0.14881	0.0	0.0	74726252	FA2H	0.52999395	0.007576200000000033
ENSG00000164038	0.0001010896406609	0.0001010896406609	0.0001116932274775	8.207255657107891e-06	3.595612765307343e-05	0.0001116932274775	0.06335	0.16868	0.06074	0.0	0.0	103043303	SLC9B2	0.35409647	0.0006194900000000003
ENSG00000129009	0.0001397144098325	0.0001397144098325	0.000140120643319	2.751227447090343e-06	7.390235297921659e-05	0.000140120643319	NA	NA	NA	0.0	1.0	NA	ISLR	NA	NA
ENSG00000061987	0.0003214873778231	0.0003214873778231	0.0003256131029677	3.63360229244468e-05	0.0001159885885835	0.0003256131029677	0.91873	0.83778	0.7642	0.0	0.0	62508431	MON2	0.19551469	0.0038442399999999988
ENSG00000143603	0.0001950773378762	0.0001336856370477	0.0001988142395409	1.0160747675356714e-05	8.592240007322213e-05	0.0001988142395409	NA	NA	NA	NA	NA	NA	KCNN3	NA	NA
ENSG00000129460	9.152842218592069e-05	8.535188755052522e-05	0.000109296896318	9.42550970596552e-06	5.249340183406674e-06	0.000109296896318	NA	NA	NA	0.0	1.0	NA	NGDN	NA	NA
ENSG00000165695	0.000124427531251	NA	0.0001248306398644	7.881376047116658e-06	5.834137839692291e-05	0.0001248306398644	0.50159	0.78688	NA	0.0	1.0	132792739	AK8	0.3049651	0.008185759999999986
ENSG00000137745	0.0001165970459923	0.0001165970459923	0.0001249217075911	1.0148694593891264e-05	4.495352976180377e-05	0.0001249217075911	NA	NA	NA	NA	NA	NA	MMP13	NA	NA
ENSG00000196705	3.569765601720365e-05	3.569765601720365e-05	3.594809226542978e-05	5.447992822373927e-06	1.2829835604312256e-05	3.594809226542978e-05	NA	NA	NA	NA	NA	NA	ZNF431	NA	NA
ENSG00000184408	0.0001811783493049	0.0001811783493049	0.0002032622730121	1.294322385217224e-05	6.390677716097874e-05	0.0002032622730121	0.86554	0.90728	0.7219	0.0	0.0	120275647	KCND2	0.51948055	0.0024180500000000604
ENSG00000137841	0.0003122212366387	0.0003122212366387	0.0003138211716006	2.353475758731186e-05	0.0001286867331125	0.0003138211716006	NA	NA	NA	NA	NA	NA	PLCB2	NA	NA
ENSG00000104823	9.600056182001986e-05	9.600056182001986e-05	9.621260677172648e-05	6.204212081723439e-06	4.5513328434309225e-05	9.621260677172648e-05	NA	NA	NA	0.0	1.0	NA	ECH1	NA	NA
ENSG00000181323	9.478052212946295e-05	9.478052212946295e-05	9.8440194790707e-05	1.8356396661423805e-06	3.2606710236958126e-05	9.8440194790707e-05	0.2359	0.88154	0.62181	0.0	0.0	7421213	SPEM1	0.52655375	0.011967440000000051
ENSG00000167380	7.327112863876794e-05	7.327112863876794e-05	7.605092635303568e-05	3.331114588704873e-06	2.706541763583331e-05	7.605092635303568e-05	NA	NA	NA	NA	NA	NA	ZNF226	NA	NA
ENSG00000162129	0.0001961790788042	0.0001961790788042	0.0002477452861863	1.4865467140695854e-05	3.295357113690767e-05	0.0002477452861863	NA	NA	NA	NA	NA	NA	CLPB	NA	NA
ENSG00000077147	0.000123239633111	0.000123239633111	0.0001234811411507	1.2128524827194158e-05	4.153982924453949e-05	0.0001234811411507	0.30171	0.55252	0.29203	0.0	0.0	96527260	TM9SF3	0.07465411	0.00055674
ENSG00000104941	0.000214986796405	0.000214986796405	0.0002153774055265	1.1043301084880885e-05	0.0001114682366235	0.0002153774055265	NA	NA	NA	0.0	2.0	NA	RSPH6A	NA	NA
ENSG00000164076	0.0001113079752811	0.0001113079752811	0.0001196656712513	9.036239815674624e-06	3.438119167492401e-05	0.0001196656712513	0.90819	0.79357	0.90332	0.0	0.0	49861550	CAMKV	0.73187546	0.00038424000000003566
ENSG00000148229	3.1299174103171434e-05	3.1299174103171434e-05	3.1692015276859483e-05	1.971794845659264e-06	1.350614739765023e-05	3.1692015276859483e-05	NA	NA	NA	NA	NA	NA	POLE3	NA	NA
ENSG00000198851	4.022515054395851e-05	4.022515054395851e-05	4.056799375008627e-05	5.866725800691427e-06	1.581498211391686e-05	4.056799375008627e-05	NA	NA	NA	NA	NA	NA	CD3E	NA	NA
ENSG00000106443	0.000202178388501	0.0002137672031248	0.000215519810452	2.5817254088524452e-05	6.999938663654062e-05	0.000215519810452	0.49663	0.53894	0.5559499999999999	0.0	2.0	10983028,10990799	PHF14	0.2394342,0.31942649	0.00030449000000001836,0.003556449999999989
ENSG00000178665	8.971287098888748e-05	9.195563696230676e-05	9.009901600620586e-05	4.647578930984509e-06	3.438342372704726e-05	9.195563696230676e-05	0.76911	0.38345	0.30802	0.0	0.0	55939732	ZNF713	0.76684677	0.011913249999999986
ENSG00000261678	9.030481121196718e-05	9.030481121196718e-05	9.04342702351144e-05	5.01765317301565e-07	4.678649096539828e-05	9.064497595554709e-05	0.72387	0.69738	0.76007	0.0	0.0	144333568	SCRT1	0.3476974	0.0017581600000000086
ENSG00000164073	0.000106488974747	9.370154813309543e-05	0.0001088036127988	1.3178482145960424e-05	3.504321833467333e-05	0.0001088036127988	0.31156	0.0436	0.13016	0.0	0.0	127965120	MFSD8	0.98848316	0.001821689999999987
ENSG00000172116	3.522178250453157e-07	2.2173205792143008e-06	1.322803370309608e-05	7.115782168849598e-07	3.455216686756328e-07	1.322803370309608e-05	NA	NA	NA	NA	NA	NA	CD8B	NA	NA
ENSG00000125245	8.19225626683986e-05	8.19225626683986e-05	8.217299891662475e-05	6.275637749666722e-06	3.5847649919884475e-05	8.217299891662475e-05	NA	NA	NA	NA	NA	NA	GPR18	NA	NA
ENSG00000171462	0.0001142458022857	0.0001142458022857	0.0001429214223232	4.817214892349811e-06	1.4398075426091984e-05	0.0001429214223232	NA	NA	NA	NA	NA	NA	DLK2	NA	NA
ENSG00000171217	4.294959336557004e-05	4.294959336557004e-05	4.3233510395644576e-05	1.4910108183160388e-07	1.968848536856606e-05	4.3233510395644576e-05	NA	NA	NA	NA	NA	NA	CLDN20	NA	NA
ENSG00000204370	2.2410249727629835e-05	2.2410249727629835e-05	3.4938758295306324e-05	4.124385913299964e-06	9.904508091610167e-06	3.4938758295306324e-05	NA	NA	NA	NA	NA	NA	SDHD	NA	NA
ENSG00000188488	0.0001117369756991	0.0001117369756991	0.0001125632813952	3.4699482307696326e-06	5.241974411400009e-05	0.0001125632813952	0.49053	0.4628	0.5869	0.0	0.0	94587423	SERPINA5	0.04734842	0.011818260000000004
ENSG00000126522	0.0001483140602529	0.0001483140602529	0.0001654861300577	1.03705605749401e-05	4.39424101499818e-05	0.0001654861300577	0.67103	0.55686	0.4871	0.0	0.0	66082368	ASL	0.12860126	0.0008119699999999952
ENSG00000178015	0.0001054876761645	0.0001054876761645	0.0001057532903672	2.7753336100212026e-06	5.662001979948969e-05	0.0001057532903672	NA	NA	NA	NA	NA	NA	GPR150	NA	NA
ENSG00000169155	0.0001285630774249	0.0001285630774249	0.0001288202098295	3.875288896347763e-06	5.73155272410874e-05	0.0001288202098295	NA	NA	NA	NA	NA	NA	ZBTB43	NA	NA
ENSG00000203877	2.6205631157966068e-05	2.6205631157966068e-05	2.655338487876493e-05	2.373564227840233e-06	1.212406072294771e-05	2.655338487876493e-05	NA	NA	NA	NA	NA	NA	RIPPLY2	NA	NA
ENSG00000138472	4.1395638677379e-05	4.1395638677379e-05	4.599589810335106e-05	3.411468465141068e-06	1.311509186566076e-05	4.599589810335106e-05	NA	NA	NA	NA	NA	NA	GUCA1C	NA	NA
ENSG00000164938	5.1381839876699134e-05	5.1381839876699134e-05	5.262464649891224e-05	2.8217602941843347e-06	1.5971672172967453e-05	5.262464649891224e-05	0.73896	0.78816	0.63509	0.0	0.0	94940019	TP53INP1	0.63933189	0.0017814200000000335
ENSG00000283496	8.976063690432454e-05	8.976063690432454e-05	9.007044573902853e-05	2.466864006591147e-06	4.374866802568556e-05	9.007044573902853e-05	NA	NA	NA	NA	NA	NA	ZNF511-PRAP1	NA	NA
ENSG00000136014	0.0001492515221447	0.0001492515221447	0.0001507188732105	1.5348929630586943e-05	5.528614545064881e-05	0.0001507188732105	NA	NA	NA	NA	NA	NA	USP44	NA	NA
ENSG00000205884	2.5598512980448112e-05	2.5598512980448112e-05	2.5974390557999636e-05	4.923906983840091e-07	1.1176777801849896e-05	2.5974390557999636e-05	NA	NA	NA	NA	NA	NA	DEFB136	NA	NA
ENSG00000169221	0.0002375068630971	0.0002375068630971	0.0002378403316843	1.3861936506092711e-05	9.662955410834485e-05	0.0002378403316843	1.26864	1.01768	1.44643	0.0	0.0	30358779,30359549	TBC1D10B	0.32118269,0.47481906	0.004399529999999985,0.0005574500000000149
ENSG00000125148	1.2207985882781047e-05	1.2207985882781047e-05	1.2565114222497464e-05	1.3530699971005722e-06	4.597580963424217e-06	1.2565114222497464e-05	NA	NA	NA	NA	NA	NA	MT2A	NA	NA
ENSG00000091513	0.0001694190058989	0.0001694190058989	0.0001696747990722	1.227851872987507e-05	7.667500812668988e-05	0.0001696747990722	NA	NA	NA	NA	NA	NA	TF	NA	NA
ENSG00000106290	0.0002142796822923	0.0002142796822923	0.0002396674895524	1.3441864296501283e-05	0.0001004329709263	0.0002396674895524	3.4250200000000004	3.9573	3.51279	0.0	0.0	100110027,100111924,100112807,100113685,100113753,100113753,100113899,100119698	TAF6	0.36533135,0.57352243,0.68446031,0.77320317,0.81420325,0.81420325,0.83140831,0.98440239	0.0051427,0.0010020900000000665,0.0037457300000000027,0.0003185100000000496,0.00020861000000005347,0.00020861000000005347,0.00176763000000002,0.0005308499999999716
ENSG00000181827	0.0003276884650318	0.0003276884650318	0.0003442413635777	1.846085670079089e-05	0.0001138511754703	0.0003443793043989	1.03133	1.20812	1.12675	0.0	3.0	56093370,56094217,56095132	RFX7	0.01528827,0.20595872,0.42419187	0.0003901800000000004,0.0005172200000000127,0.00046925000000003214
ENSG00000175315	3.526999483039321e-05	3.526999483039321e-05	3.557891084424792e-05	1.556186740314284e-06	1.5777037227822006e-05	3.557891084424792e-05	0.8463700000000001	1.0404	0.89367	0.0	0.0	66012937,66013329	CST6	0.79884567,0.89892095	0.0022333699999999013,0.0016812999999999967
ENSG00000126878	2.990012383233232e-05	3.470662487449059e-05	4.274424457023316e-05	4.7529317912008566e-06	1.468868861253622e-05	4.274424457023316e-05	0.8451000000000001	0.98136	0.91752	0.0	0.0	131114585,131117878	AIF1L	0.52878821,0.76656118	0.006506459999999992,0.0018380999999999537
ENSG00000126432	4.534324606251936e-05	4.534324606251936e-05	4.570216004393435e-05	3.818594772417782e-06	1.880459272776793e-05	4.570216004393435e-05	0.36692	0.38419	0.4247	0.0	0.0	64318232	PRDX5	0.02350137	0.000996320000000002
ENSG00000197273	2.5044071233038405e-05	2.5044071233038405e-05	2.5375754178550028e-05	1.4977069746857206e-06	1.4314596676683274e-05	2.5375754178550028e-05	0.67002	0.58654	0.71804	0.0	0.0	42163445	GUCA2A	0.33933221	0.005471119999999996
ENSG00000176273	8.428719868774601e-05	8.424478969740468e-05	8.454567032361577e-05	2.860151590703851e-06	4.11679693608098e-05	8.454567032361577e-05	0.20078	0.42809	0.33834	1.0	0.0	93894064	SLC35G1	0.03071968	0.0007128199999999994
ENSG00000276409	2.5554318348408205e-05	2.5554318348408205e-05	2.9606385772915576e-05	4.007872792467481e-06	1.243878007232279e-05	2.9606385772915576e-05	NA	NA	NA	0.0	2.0	NA	CCL14	NA	NA
ENSG00000134668	0.0002870494920242	0.0002870494920242	0.0003438864672901	1.312402007415367e-05	9.145833574925136e-05	0.0003438864672901	NA	NA	NA	0.0	1.0	NA	SPOCD1	NA	NA
ENSG00000157456	8.228326229151187e-05	8.228326229151187e-05	8.262878396018753e-05	9.535326670428327e-06	2.992601563696173e-05	8.262878396018753e-05	NA	NA	NA	NA	NA	NA	CCNB2	NA	NA
ENSG00000085760	0.0001550584289484	0.0001550584289484	0.0001555597478553	1.4231117927274564e-05	4.968815872559406e-05	0.0001555597478553	2.22326	2.14104	2.27597	0.0	0.0	55236792,55243529,55249486	MTIF2	0.0652255,0.34038994,0.62580495	9.470000000000312e-05,0.000304189999999982,0.0005997699999999995
ENSG00000118257	0.0002750455157055	0.0002750455157055	0.0003142885633153	1.8669330369100356e-05	0.0001238757679661	0.0003143863271983	0.58711	0.46212	0.81	0.0	1.0	205763743	NRP2	0.67862447	0.00046005999999998437
ENSG00000157927	0.0004305967817628	0.0004305967817628	0.0004545306302698	1.696448895737908e-05	0.0002036243118665	0.0004545306302698	0.62645	0.68452	0.72976	0.0	3.0	4836503	RADIL	0.79457567	0.0025437299999999663
ENSG00000106123	NA	0.0003130712020872	0.0003130506672077	1.896663971191424e-05	0.0001247194836687	0.0003134127060621	NA	0.12459	0.2671	0.0	1.0	142863691	EPHB6	0.03708304	0.0012420399999999998
ENSG00000135002	3.128935307382918e-05	3.128935307382918e-05	3.5847203509459905e-05	3.174424529654296e-06	9.691570319054252e-06	3.5847203509459905e-05	NA	NA	NA	NA	NA	NA	RFK	NA	NA
ENSG00000254087	0.0001164309813143	0.0001164309813143	0.0001167872168332	1.0509840627429491e-05	4.958860920089821e-05	0.0001167872168332	NA	NA	NA	0.0	1.0	NA	LYN	NA	NA
ENSG00000165617	0.0002376385541723	0.0002376385541723	0.0002379796117368	6.391258049649909e-06	0.0001230637474037	0.0002379796117368	0.9758	0.98223	0.98954	0.0	1.0	58647085	DACT1	0.97206319	0.00022884999999994715
ENSG00000117600	0.0001789070130643	0.0001789070130643	0.0001858620874803	1.2126739185495576e-05	6.622186162319022e-05	0.0001858620874803	0.49555	0.4623	0.66085	1.0	1.0	99306286	PLPPR4	0.62649274	0.000449139999999959
ENSG00000090402	0.000456276987851	0.000456276987851	0.0004565961713046	4.780743160656248e-05	0.00014729133397	0.0004565961713046	0.97789	0.89337	0.858	0.0	0.0	164983022,165039091	SI	0.05287065,0.59191136	0.0002805999999999989,0.0003304600000000324
ENSG00000158528	0.000217690704347	0.000217690704347	0.0002790877621007	2.6230183731321587e-05	0.0001018284499137	0.0002790877621007	NA	NA	NA	NA	NA	NA	PPP1R9A	NA	NA
ENSG00000184305	0.0002051086265284	0.0002051086265284	0.0002479934903824	1.88769112165605e-05	7.460053888336223e-05	0.0002479934903824	0.09361	0.24123	0.24662	0.0	1.0	91598716	CCSER1	0.89054377	0.00041221999999996317
ENSG00000120337	3.2519660204152223e-05	3.2519660204152223e-05	3.2519660204152223e-05	1.557972382012866e-06	1.129954066862741e-05	3.2519660204152223e-05	NA	NA	NA	NA	NA	NA	TNFSF18	NA	NA
ENSG00000198053	5.0492143900380703e-05	5.0492143900380703e-05	5.136532269098733e-05	4.089119489752967e-06	2.825286936539035e-05	5.136532269098733e-05	NA	NA	NA	NA	NA	NA	SIRPA	NA	NA
ENSG00000182985	0.0001193420236934	0.0001131793277812	0.0001904351158703	9.733979309395568e-06	1.3386955814269888e-05	0.0001904351158703	0.80836	0.5411	0.56826	0.0	0.0	115238533	CADM1	0.70530624	0.0006235500000000282
ENSG00000169062	6.36831255382312e-05	6.36831255382312e-05	6.402775438605754e-05	7.155959107067691e-06	2.2699077272375416e-05	6.402775438605754e-05	0.82898	0.65487	0.80446	0.0	0.0	114291641	UPF3A	0.70039323	0.009265969999999957
ENSG00000173868	6.466165718905414e-05	6.466165718905414e-05	8.778303872314467e-05	3.4543238659070395e-06	3.5475790036154784e-05	8.778303872314467e-05	NA	NA	NA	NA	NA	NA	PHOSPHO1	NA	NA
ENSG00000168995	0.0001109624536124	0.0001109624536124	0.0001113396704212	7.043910090481661e-06	4.813107916443047e-05	0.0001113396704212	NA	NA	NA	NA	NA	NA	SIGLEC7	NA	NA
ENSG00000117859	0.000151571963532	0.000151571963532	0.0001588569352518	1.711983978515576e-05	5.335363472235834e-05	0.0001588569352518	0.24493	0.15855	0.11604	0.0	0.0	51787467	OSBPL9	0.96281621	0.00011239999999990147
ENSG00000163625	0.000826955669597	0.000826955669597	0.0008355285353919	8.310376465201081e-05	0.0002962723313974	0.0008355285353919	4.87298	5.17882	5.32882	4.0	3.0	84688232,84704381,84709300,84718448,84774859,84801707,84810284,84817423,84821212	WDFY3	0.13279335,0.22814026,0.25496939,0.28545195,0.56737228,0.74480621,0.81661253,0.82059242,0.85531667	0.0013474700000000173,6.57200000000191e-05,9.404000000001744e-05,5.021999999998972e-05,0.00011326999999994314,0.0001672300000000737,0.00010900000000002574,0.0014981400000000367,8.280999999998873e-05
ENSG00000159176	4.5974470402968027e-05	4.5974470402968027e-05	4.981940339043983e-05	5.648431103039768e-06	2.3059776895488995e-05	4.981940339043983e-05	NA	NA	NA	NA	NA	NA	CSRP1	NA	NA
ENSG00000187186	1.5355625786956618e-05	NA	1.5355625786956618e-05	1.2298607198984089e-06	5.826995272897977e-06	1.5355625786956618e-05	NA	NA	NA	NA	NA	NA	ENSG00000187186	NA	NA
ENSG00000196074	0.0002962660816515	0.0002962660816515	0.0002962660816515	3.346738953567472e-05	0.0001036020385308	0.0002962660816515	0.80383	0.73228	0.88506	0.0	0.0	59866301	SYCP2	0.06726757	0.00027122000000000257
ENSG00000141429	0.000114625697557	1.7730082835646177e-05	0.0001150225564245	1.1853982416037162e-05	3.584631068861058e-05	0.0001150225564245	NA	NA	NA	0.0	1.0	NA	GALNT1	NA	NA
ENSG00000163935	0.0001961933639378	0.0001961933639378	0.0001964107658146	1.601318834245949e-05	6.955163698062139e-05	0.0001964107658146	NA	NA	NA	NA	NA	NA	SFMBT1	NA	NA
ENSG00000197849	3.2737954901803885e-05	3.2737954901803885e-05	NA	NA	1.3743637743561652e-05	3.2737954901803885e-05	NA	NA	NA	NA	NA	NA	OR8G1	NA	NA
ENSG00000175482	1.3186963944028689e-05	1.3186963944028689e-05	1.711805414345714e-05	7.687187512395861e-07	5.613611089917422e-06	1.711805414345714e-05	NA	NA	NA	NA	NA	NA	POLD4	NA	NA
ENSG00000204580	0.0002931193345681	0.0002800658473411	0.0003775859902466	1.6720302455097984e-05	4.115546986891967e-05	0.0003775859902466	0.66096	1.25191	0.73446	0.0	1.0	30889280,30896750	DDR1	0.09273173,0.61935124	0.00019389000000000212,0.0003014799999999651
ENSG00000204396	0.0002379604160885	0.0002379604160885	0.0002487537273356	1.6668072435414455e-05	9.281854831314584e-05	0.0002487537273356	0.84913	0.982	0.82333	0.0	0.0	31770042	VWA7	0.57548665	0.0005724799999999863
ENSG00000146592	0.0001413049701755	0.0001413049701755	0.0001447637581457	9.748264442984246e-06	5.786505847382616e-05	0.0001447637581457	0.7333700000000001	1.02278	1.17871	0.0	0.0	28570527,28804494	CREB5	0.31551048,0.66454096	0.008958199999999972,0.010244109999999917
ENSG00000129596	4.5203073189180506e-05	4.5203073189180506e-05	4.551600689685701e-05	4.756949485022665e-06	1.716582005889421e-05	4.551600689685701e-05	NA	NA	NA	NA	NA	NA	CDO1	NA	NA
ENSG00000160882	9.426625732027184e-05	9.426625732027184e-05	0.0001078246347376	2.858365949005268e-06	3.6856091069158725e-05	0.0001078246347376	0.57561	1.02618	0.82798	0.0	0.0	142875812,142879476	CYP11B1	0.29401707,0.79703317	0.01239148000000001,0.012080969999999969
ENSG00000213931	3.3197311228764095e-05	3.3197311228764095e-05	3.3566939060370585e-05	1.704841411721242e-06	1.597390422509068e-05	3.3566939060370585e-05	NA	NA	NA	NA	NA	NA	HBE1	NA	NA
ENSG00000117139	0.000348546545713	0.000348546545713	0.0003601112541738	4.759092255060959e-05	0.0001252498192532	0.0003601112541738	11.57974	11.738980000000002	11.69362	7.0	0.0	202729118,202731926,202745938,202749080,202749126,202750673,202752984,202753029,202755280,202773179,202774726,202774726,202774726,202777091	KDM5B	0.02179793,0.15298346,0.52393136,0.5885603,0.60478726,0.60866364,0.64214027,0.64825545,0.65631686,0.89684039,0.93441654,0.93441654,0.93441654,0.95481615	0.00014379999999999948,0.0002132199999999862,0.00012767999999996338,4.091000000006062e-05,0.00240367000000008,0.00015247999999989936,0.00015122999999994668,0.00020454999999997003,0.0004140400000000044,0.00016487000000009466,0.001962359999999941,0.001962359999999941,0.001962359999999941,0.00015248000000001039
ENSG00000183695	7.825396179866122e-05	7.825396179866122e-05	7.860751885498049e-05	8.928208492910411e-09	3.918724630665764e-05	7.860751885498049e-05	0.11545	0.17865	0.2868	0.0	0.0	19055450	MRGPRX2	0.06309913	0.015935210000000005
ENSG00000053918	0.0002580962047026	0.0002580962047026	0.0002787266160671	1.3708371320014656e-05	0.0001323566732135	0.0002787266160671	0.72673	0.71329	0.91873	0.0	1.0	2571394	KCNQ1	0.39730738	0.003494710000000012
ENSG00000172578	0.0001954300021117	0.0001954300021117	0.0001957224009398	9.352744806748304e-06	9.570682376060227e-05	0.0001957224009398	0.87527	0.51272	0.54873	0.0	0.0	183492083	KLHL6	0.11626782	0.00042878999999999834
ENSG00000064218	0.0001365381996612	0.0001365381996612	0.0001394023689457	7.582727473028807e-06	6.995697764619946e-05	0.0001394023689457	NA	NA	NA	0.0	1.0	NA	DMRT3	NA	NA
ENSG00000168734	2.455168053465437e-05	2.455168053465437e-05	2.714175381844768e-05	9.758531882751077e-07	1.2478957010540884e-05	2.714175381844768e-05	NA	NA	NA	NA	NA	NA	PKIG	NA	NA
ENSG00000105647	0.0002438034821367	0.0002438034821367	0.0002441190943069	1.4274866148889832e-05	0.0001098999968017	0.0002441190943069	0.40189	0.65637	0.48515	0.0	0.0	18163049	PIK3R2	0.5322237	0.004878859999999929
ENSG00000215277	5.347952246210842e-05	5.347952246210842e-05	5.812665498266828e-05	9.649161328712937e-06	1.3960146799514736e-05	5.812665498266828e-05	NA	NA	NA	1.0	0.0	NA	RNF212B	NA	NA
ENSG00000180884	0.0001111950334436	0.0001111950334436	0.0001114048463432	1.7262691121042273e-06	5.252911466803827e-05	0.0001114048463432	NA	NA	NA	0.0	1.0	NA	ZNF792	NA	NA
ENSG00000100207	0.0005072708970687	0.0005072708970687	0.0005084467421272	2.743683110913844e-05	0.0001945536984481	0.0005084467421272	1.24293	0.68842	1.1606	1.0	1.0	42213189,42214098	TCF20	0.66731609,0.81419216	0.001746320000000079,0.00010799000000005776
ENSG00000157916	5.57164851000072e-05	5.57164851000072e-05	8.430817997770405e-05	8.304126719255974e-06	1.5806053905423945e-05	8.430817997770405e-05	NA	NA	NA	NA	NA	NA	RER1	NA	NA
ENSG00000198879	0.0002736254841447	0.0002736254841447	0.0002790261574621	2.415080397332274e-05	0.0001312044879075	0.0002790261574621	0.18624	0.03164	0.18182	0.0	0.0	7171052,7171052	SFMBT2	0.0867027,0.0867027	0.0037821399999999894,0.0037821399999999894
ENSG00000172461	7.846288187739542e-05	7.846288187739542e-05	7.874858454916855e-05	5.529239519659415e-06	2.794172129941245e-05	7.874858454916855e-05	NA	NA	NA	NA	NA	NA	FUT9	NA	NA
ENSG00000182952	1.9140293367101377e-05	1.9140293367101377e-05	1.9488047087900243e-05	1.785641698582082e-07	6.537680668933642e-06	1.9488047087900243e-05	NA	NA	NA	NA	NA	NA	HMGN4	NA	NA
ENSG00000196589	4.1690269557645166e-06	4.1690269557645166e-06	4.1690269557645166e-06	2.410616293085811e-08	8.513046797990077e-07	4.1690269557645166e-06	NA	NA	NA	NA	NA	NA	MBD3L2B	NA	NA
ENSG00000146842	0.0001134364601858	0.0001134364601858	0.0001181818029998	1.3986485014568827e-05	4.63039212963564e-05	0.0001181818029998	NA	NA	NA	0.0	1.0	NA	TMEM209	NA	NA
ENSG00000288611	8.070609426123926e-05	8.070609426123926e-05	8.103554515462763e-05	6.75865382913318e-07	NA	8.103554515462763e-05	NA	NA	NA	NA	NA	NA	NPBWR1	NA	NA
ENSG00000131378	0.000143476310481	0.000143476310481	0.0001460690622274	5.613611089917412e-06	6.980475169139534e-05	0.0001460690622274	1.46477	1.13022	1.15161	0.0	0.0	16316902,16370160,16377784	RFTN1	0.04373671,0.40689409,0.51870676	0.00037591000000000013,0.006387379999999998,0.0013355500000000742
ENSG00000009307	0.0001920087126172	0.0001920087126172	0.0002008887087842	1.98407113233702e-05	6.164258348717648e-05	0.0002008887087842	0.86839	0.80447	0.95303	2.0	1.0	114732756	CSDE1	0.60476346	0.00025110999999999883
ENSG00000187080	7.232250648639613e-05	7.232250648639613e-05	7.232250648639613e-05	1.7856416985820822e-08	2.6764537009622225e-05	7.232250648639613e-05	NA	NA	NA	NA	NA	NA	OR2AK2	NA	NA
ENSG00000171492	0.0001833340652455	0.0001833340652455	0.000183582715852	1.0658048888411816e-05	7.468178558064764e-05	0.000183582715852	0.09533	0.23181	0.14326	0.0	1.0	89934980	LRRC8D	0.76476624	0.005405570000000082
ENSG00000284635	2.9730934281391666e-07	2.9730934281391666e-07	NA	2.2320521232276023e-08	1.0937055403815253e-07	2.9730934281391666e-07	NA	NA	NA	NA	NA	NA	SCYGR8	NA	NA
